Etiqueta de rotatividade,Duração da conta (em meses),Chamadas locais,Minutos Local,Chamadas internacionais,Minutos Internacional,Plano Internacional Ativo,Plano internacional,Tarifas internacionais extras,Chamadas de atendimento ao cliente,Média mensal de GB para download,Plano de Dados Ilimitado,Cobranças extras de dados,Estado,Gênero,Idade,Menos de 30,Idoso,Grupo,Número de Clientes por Grupo,Proteção de Dispositivo & Online Backup,Tipo de Contrato,Modo de Pagamento,Cobrança Mensal,Total de Cobranças,Categoria de Rotatividade,Motivo da Rotatividade
Não,73,257,803.3,0.0,0.0,Não,Não,0.0,1,6,Sim,0,ND,Feminino,44,Não,Não,Não,0,Não,2 Anos,Débito Automático,50,3647,,
Não,13,52,92.1,52.0,161.2,Sim,Sim,0.0,0,6,Sim,0,OK,Masculino,81,Não,Sim,Não,0,Não,Mensal,Débito Automático,36,480,,
Não,16,68,196.6,0.0,0.0,Não,Não,0.0,2,15,Sim,0,AR,Masculino,51,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,16,255,,
Não,36,225,581.8,0.0,0.0,Não,Não,0.0,0,1,Sim,0,IN,Feminino,40,Não,Não,Não,0,Não,Mensal,Débito Automático,20,730,,
Não,67,400,944.3,0.0,0.0,Não,Não,0.0,0,4,Sim,0,WV,Masculino,44,Não,Não,Não,0,Não,2 Anos,Débito Automático,46,3131,,
Não,69,250,549.1,0.0,0.0,Não,Não,0.0,0,7,Sim,0,OR,Feminino,57,Não,Não,Não,0,Não,Mensal,Débito Automático,28,1945,,
Não,35,82,247.2,140.0,276.5,Sim,Sim,0.0,0,16,Sim,0,MD,Feminino,28,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,63,2237,,
Não,1,1,4.0,0.0,0.0,Não,Não,0.0,2,7,Sim,0,TN,Masculino,60,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,32,32,,
Não,21,160,317.9,0.0,0.0,Não,Não,0.0,0,4,Sim,0,MO,Masculino,44,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,24,505,,
Não,11,62,143.6,0.0,0.0,Não,Não,0.0,0,8,Sim,0,AR,Masculino,37,Não,Não,Não,0,Não,Mensal,Débito Automático,22,241,,
Não,59,252,880.8,0.0,0.0,Não,Não,0.0,2,1,Sim,0,AK,Feminino,67,Não,Sim,Não,0,Não,Anual,Débito Automático,50,2958,,
Não,1,8,16.0,0.0,0.0,Não,Não,0.0,2,4,Sim,0,TN,Feminino,64,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,16,16,,
Não,16,51,163.6,0.0,0.0,Não,Não,0.0,2,6,Sim,0,NH,Masculino,57,Não,Não,Não,0,Não,Mensal,Débito Automático,38,619,,
Não,31,131,342.1,0.0,0.0,Não,Não,0.0,2,7,Não,37,SD,Feminino,54,Não,Não,Não,0,Sim,Mensal,Débito Automático,39,1219,,
Não,5,11,32.4,0.0,0.0,Não,Não,0.0,0,9,Sim,0,MT,Masculino,36,Não,Não,Não,0,Não,Mensal,Débito Automático,55,255,,
Não,64,110,320.5,0.0,0.0,Não,Não,0.0,1,3,Sim,0,KY,Masculino,40,Não,Não,Não,0,Sim,2 Anos,Débito Automático,40,2594,,
Não,29,90,146.5,0.0,0.0,Não,Não,0.0,2,9,Sim,0,MI,Masculino,43,Não,Não,Não,0,Não,Mensal,Débito Automático,13,370,,
Não,55,117,381.6,0.0,0.0,Não,Não,0.0,2,0,Não,0,AL,Masculino,58,Não,Não,Não,0,Não,2 Anos,Débito Automático,13,731,,
Não,46,136,319.7,184.0,602.6,Sim,Sim,0.0,1,5,Não,49,KS,Feminino,40,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,51,2321,,
Não,50,144,298.6,0.0,0.0,Não,Não,0.0,1,0,Não,0,NC,Masculino,60,Não,Não,Não,0,Não,2 Anos,Débito Automático,11,559,,
Não,17,41,121.6,0.0,0.0,Não,Não,0.0,0,11,Sim,0,SC,Feminino,48,Não,Não,Não,0,Não,Anual,Cartão de Crédito,32,552,,
Não,15,63,153.8,0.0,0.0,Não,Não,0.0,1,0,Não,0,MN,Masculino,53,Não,Não,Não,0,Não,Anual,Cartão de Crédito,8,126,,
Não,22,69,196.4,0.0,0.0,Não,Não,0.0,2,6,Sim,0,WY,Feminino,49,Não,Não,Não,0,Não,Mensal,Débito Automático,28,605,,
Não,59,92,234.3,0.0,0.0,Não,Não,0.0,1,14,Sim,0,NY,Feminino,27,Sim,Não,Não,0,Sim,Anual,Débito Automático,34,1997,,
Não,10,17,41.8,0.0,0.0,Não,Não,0.0,1,5,Não,88,OK,Masculino,77,Não,Sim,Não,0,Não,Mensal,Cartão de Crédito,29,300,,
Não,2,5,14.2,0.0,0.0,Não,Não,0.0,0,4,Sim,0,NJ,Masculino,52,Não,Não,Não,0,Não,Mensal,Débito Automático,30,61,,
Não,63,249,757.9,0.0,0.0,Não,Não,0.0,0,0,Não,0,VA,Masculino,29,Sim,Não,Não,0,Não,2 Anos,Débito Automático,10,645,,
Não,6,24,61.6,24.0,92.4,Sim,Sim,0.0,0,8,Não,34,NM,Feminino,25,Sim,Não,Não,0,Não,Mensal,Débito Automático,44,269,,
Não,52,197,465.0,208.0,577.2,Sim,Sim,0.0,1,0,Não,0,FL,Masculino,43,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,10,493,,
Não,37,179,480.3,148.0,484.7,Sim,Sim,0.0,1,8,Sim,0,RI,Masculino,45,Não,Não,Não,0,Sim,2 Anos,Débito Automático,38,1391,,
Não,1,5,12.0,0.0,0.0,Não,Não,0.0,0,3,Sim,0,NE,Feminino,40,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,15,15,,
Não,70,401,837.7,0.0,0.0,Não,Não,0.0,1,8,Sim,0,WY,Feminino,37,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,48,3385,,
Não,61,150,365.8,244.0,622.2,Sim,Sim,0.0,0,7,Não,3,MS,Masculino,69,Não,Sim,Não,0,Não,Anual,Débito Automático,47,2857,,
Não,52,226,721.9,0.0,0.0,Não,Não,0.0,1,12,Sim,0,WI,Feminino,76,Não,Sim,Não,0,Não,Anual,Débito Automático,38,1965,,
Não,54,203,484.0,0.0,0.0,Não,Não,0.0,1,14,Não,67,SC,Feminino,25,Sim,Não,Não,0,Sim,Anual,Cartão de Crédito,46,2456,,
Não,3,8,12.5,12.0,41.7,Sim,Sim,0.0,0,15,Sim,0,DC,Feminino,20,Sim,Não,Não,0,Não,Mensal,Débito Automático,26,82,,
Não,5,29,77.9,0.0,0.0,Não,Não,0.0,0,14,Sim,0,OR,Masculino,25,Sim,Não,Não,0,Sim,Mensal,Débito Automático,36,188,,
Não,34,66,135.6,0.0,0.0,Não,Não,0.0,0,0,Não,0,OR,Masculino,21,Sim,Não,Não,0,Não,2 Anos,Cartão de Crédito,12,411,,
Não,41,200,607.8,0.0,0.0,Não,Não,0.0,0,6,Sim,0,NV,Feminino,55,Não,Não,Não,0,Sim,Anual,Débito Automático,40,1601,,
Não,18,70,202.3,0.0,0.0,Não,Não,0.0,1,0,Não,0,KS,Feminino,45,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,10,185,,
Não,49,120,345.7,0.0,0.0,Não,Não,0.0,2,0,Não,0,RI,Feminino,70,Não,Sim,Não,0,Não,2 Anos,Cartão de Crédito,13,618,,
Não,12,37,95.5,0.0,0.0,Não,Não,0.0,0,0,Não,0,UT,Feminino,45,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,13,150,,
Não,4,18,60.8,0.0,0.0,Não,Não,0.0,1,21,Sim,0,MI,Masculino,27,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,45,170,,
Não,6,20,63.8,24.0,55.8,Sim,Sim,0.0,0,0,Não,0,WI,Feminino,44,Não,Não,Não,0,Não,Anual,Cartão de Crédito,8,49,,
Não,53,318,475.3,0.0,0.0,Não,Não,0.0,1,6,Sim,0,CT,Feminino,42,Não,Não,Não,0,Sim,Anual,Débito Automático,62,3293,,
Não,64,226,449.9,0.0,0.0,Não,Não,0.0,1,4,Sim,0,OR,Masculino,72,Não,Sim,Não,0,Sim,Mensal,Débito Automático,41,2649,,
Não,5,28,71.4,0.0,0.0,Não,Não,0.0,2,0,Não,0,MI,Feminino,32,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,7,37,,
Não,37,259,519.9,0.0,0.0,Não,Não,0.0,2,0,Não,0,ME,Feminino,82,Não,Sim,Não,0,Não,Anual,Cheque,12,446,,
Não,9,47,100.8,0.0,0.0,Não,Não,0.0,0,3,Não,4,NH,Feminino,62,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,48,439,,
Não,14,66,178.1,0.0,0.0,Não,Não,0.0,0,1,Sim,0,MD,Masculino,60,Não,Não,Não,0,Não,Mensal,Débito Automático,35,478,,
Não,60,268,598.0,0.0,0.0,Não,Não,0.0,0,7,Sim,0,IL,Masculino,53,Não,Não,Não,0,Sim,Mensal,Débito Automático,50,2983,,
Não,14,23,55.1,0.0,0.0,Não,Não,0.0,1,0,Não,0,OK,Masculino,22,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,9,123,,
Não,6,49,99.0,0.0,0.0,Não,Não,0.0,0,15,Sim,0,LA,Feminino,29,Sim,Não,Não,0,Não,Mensal,Débito Automático,29,177,,
Não,60,322,725.6,0.0,0.0,Não,Não,0.0,0,2,Sim,0,HI,Feminino,54,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,40,2402,,
Não,18,44,106.6,0.0,0.0,Não,Não,0.0,0,4,Sim,0,NJ,Masculino,66,Não,Sim,Não,0,Não,Mensal,Cartão de Crédito,27,479,,
Não,11,66,159.2,0.0,0.0,Não,Não,0.0,0,1,Sim,0,WV,Masculino,52,Não,Não,Não,0,Não,Mensal,Débito Automático,22,254,,
Não,40,90,161.8,0.0,0.0,Não,Não,0.0,0,5,Sim,0,NC,Feminino,40,Não,Não,Não,0,Não,Anual,Débito Automático,15,587,,
Não,8,36,73.7,32.0,101.6,Sim,Sim,0.0,0,9,Sim,0,PA,Feminino,77,Não,Sim,Não,0,Não,Mensal,Débito Automático,45,368,,
Não,54,190,488.3,0.0,0.0,Não,Não,0.0,0,3,Sim,0,WY,Feminino,72,Não,Sim,Não,0,Não,Mensal,Cartão de Crédito,29,1549,,
Não,60,98,302.1,240.0,1074.0,Sim,Sim,0.0,2,0,Não,0,NC,Masculino,25,Sim,Não,Não,0,Não,2 Anos,Cartão de Crédito,15,920,,
Não,8,47,105.0,32.0,96.8,Sim,Sim,0.0,0,5,Sim,0,MS,Masculino,50,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,16,122,,
Não,11,52,137.3,0.0,0.0,Não,Não,0.0,1,3,Sim,0,WV,Feminino,58,Não,Não,Não,0,Não,Anual,Cartão de Crédito,43,449,,
Não,60,447,786.2,0.0,0.0,Não,Não,0.0,0,17,Sim,0,CA,Feminino,23,Sim,Não,Não,0,Sim,2 Anos,Cartão de Crédito,38,2307,,
Não,55,302,709.0,0.0,0.0,Não,Não,0.0,2,13,Sim,0,PA,Feminino,20,Sim,Não,Não,0,Sim,Anual,Débito Automático,32,1740,,
Não,25,49,101.5,0.0,0.0,Não,Não,0.0,1,12,Não,48,CO,Feminino,32,Não,Não,Não,0,Não,Mensal,Débito Automático,18,463,,
Não,1,5,14.0,0.0,0.0,Não,Não,0.0,1,4,Sim,0,AL,Masculino,53,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,32,32,,
Não,36,184,543.2,0.0,0.0,Não,Não,0.0,1,2,Sim,0,MI,Masculino,48,Não,Não,Não,0,Não,Mensal,Débito Automático,47,1706,,
Não,60,434,846.5,0.0,0.0,Não,Não,0.0,2,1,Sim,0,OH,Masculino,40,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,37,2237,,
Não,73,518,872.1,0.0,0.0,Não,Não,0.0,0,6,Não,53,IN,Feminino,38,Não,Não,Não,0,Sim,2 Anos,Débito Automático,39,2861,,
Não,69,186,554.9,276.0,1048.8,Sim,Sim,0.0,0,2,Sim,0,IL,Feminino,63,Não,Não,Não,0,Sim,2 Anos,Débito Automático,25,1754,,
Não,61,385,853.5,0.0,0.0,Não,Não,0.0,2,0,Não,0,TN,Masculino,54,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,9,522,,
Não,3,18,34.4,0.0,0.0,Não,Não,0.0,2,0,Não,0,DC,Masculino,22,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,8,29,,
Não,1,7,15.0,0.0,0.0,Não,Não,0.0,0,2,Sim,0,NC,Feminino,67,Não,Sim,Não,0,Não,Mensal,Débito Automático,33,33,,
Não,68,475,1083.7,0.0,0.0,Não,Não,0.0,1,14,Sim,0,NV,Feminino,69,Não,Sim,Não,0,Sim,2 Anos,Cartão de Crédito,47,3185,,
Não,65,360,967.8,0.0,0.0,Não,Não,0.0,2,1,Sim,0,WI,Feminino,44,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,52,3324,,
Não,15,38,104.5,0.0,0.0,Não,Não,0.0,0,0,Não,0,NH,Masculino,47,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,10,149,,
Não,4,7,24.5,0.0,0.0,Não,Não,0.0,0,0,Não,0,NE,Feminino,36,Não,Não,Não,0,Não,Anual,Débito Automático,15,60,,
Não,1,6,14.0,4.0,14.2,Sim,Sim,0.0,1,0,Não,0,ME,Masculino,43,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,12,12,,
Não,19,57,189.6,0.0,0.0,Não,Não,0.0,0,2,Sim,0,WY,Masculino,35,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,15,288,,
Não,2,9,18.8,0.0,0.0,Não,Não,0.0,0,2,Não,4,IN,Feminino,46,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,18,35,,
Não,19,41,170.2,0.0,0.0,Não,Não,0.0,0,24,Sim,0,WI,Feminino,22,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,26,500,,
Não,42,167,379.1,0.0,0.0,Não,Não,0.0,0,5,Sim,0,VT,Feminino,48,Não,Não,Não,0,Não,Mensal,Débito Automático,47,1996,,
Não,21,83,250.3,0.0,0.0,Não,Não,0.0,0,26,Sim,0,IN,Masculino,25,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,29,604,,
Não,8,16,54.7,0.0,0.0,Não,Não,0.0,0,14,Sim,0,SC,Masculino,44,Não,Não,Não,0,Não,Mensal,Débito Automático,26,207,,
Não,48,220,581.9,0.0,0.0,Não,Não,0.0,0,1,Não,25,IA,Feminino,53,Não,Não,Não,0,Sim,Anual,Débito Automático,28,1374,,
Não,75,284,975.3,0.0,0.0,Não,Não,0.0,0,0,Não,0,MD,Masculino,52,Não,Não,Não,0,Não,2 Anos,Débito Automático,12,867,,
Não,72,325,723.1,0.0,0.0,Não,Não,0.0,0,9,Sim,0,MN,Masculino,64,Não,Não,Não,0,Sim,2 Anos,Débito Automático,45,3288,,
Não,14,34,99.0,0.0,0.0,Não,Não,0.0,0,6,Sim,0,AR,Feminino,62,Não,Não,Não,0,Não,Anual,Cartão de Crédito,33,469,,
Não,6,21,72.2,0.0,0.0,Não,Não,0.0,0,4,Sim,0,MS,Masculino,62,Não,Não,Não,0,Não,Mensal,Débito Automático,30,179,,
Não,14,59,143.7,0.0,0.0,Não,Não,0.0,0,0,Não,0,WA,Feminino,23,Sim,Não,Não,0,Não,Anual,Cartão de Crédito,8,113,,
Não,65,379,648.8,0.0,0.0,Não,Não,0.0,0,5,Não,11,MS,Masculino,48,Não,Não,Não,0,Não,Anual,Débito Automático,61,3981,,
Não,56,112,278.2,224.0,666.4,Sim,Sim,0.0,0,7,Sim,0,MT,Feminino,52,Não,Não,Não,0,Sim,Anual,Débito Automático,41,2301,,
Não,14,34,71.9,0.0,0.0,Não,Não,0.0,0,5,Sim,0,MI,Feminino,54,Não,Não,Não,0,Não,Mensal,Débito Automático,31,439,,
Não,51,369,658.4,0.0,0.0,Não,Não,0.0,0,5,Sim,0,HI,Masculino,46,Não,Não,Não,0,Não,Mensal,Débito Automático,26,1326,,
Não,58,225,526.3,0.0,0.0,Não,Não,0.0,0,5,Sim,0,NC,Feminino,60,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,40,2357,,
Não,67,453,1072.4,0.0,0.0,Não,Não,0.0,0,4,Sim,0,WV,Feminino,59,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,22,1452,,
Não,2,7,18.0,8.0,24.0,Sim,Sim,0.0,0,16,Não,6,SD,Masculino,24,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,10,21,,
Não,6,8,24.7,0.0,0.0,Não,Não,0.0,0,4,Sim,0,HI,Masculino,67,Não,Sim,Não,0,Não,Mensal,Cartão de Crédito,27,165,,
Não,67,443,1066.4,268.0,830.8,Sim,Sim,0.0,0,10,Sim,0,KS,Masculino,70,Não,Sim,Não,0,Não,Mensal,Débito Automático,55,3637,,
Não,3,10,23.3,0.0,0.0,Não,Não,0.0,0,0,Não,0,AK,Feminino,64,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,8,24,,
Não,22,130,247.4,0.0,0.0,Não,Não,0.0,0,5,Sim,0,WV,Masculino,75,Não,Sim,Não,0,Não,Mensal,Débito Automático,59,1323,,
Não,39,126,352.2,0.0,0.0,Não,Não,0.0,0,4,Sim,0,NH,Feminino,82,Não,Sim,Não,0,Não,Anual,Cheque,34,1317,,
Não,68,89,273.7,0.0,0.0,Não,Não,0.0,0,1,Sim,0,RI,Feminino,45,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,29,2001,,
Não,1,6,15.0,0.0,0.0,Não,Não,0.0,0,5,Sim,0,ID,Feminino,54,Não,Não,Não,0,Não,Anual,Cartão de Crédito,10,10,,
Não,32,201,410.0,0.0,0.0,Não,Não,0.0,0,6,Sim,0,WI,Masculino,39,Não,Não,Não,0,Não,Mensal,Débito Automático,39,1239,,
Não,26,80,204.5,0.0,0.0,Não,Não,0.0,0,2,Sim,0,MI,Feminino,76,Não,Sim,Não,0,Não,Mensal,Cartão de Crédito,29,749,,
Não,2,4,7.9,0.0,0.0,Não,Não,0.0,0,0,Não,0,VA,Masculino,53,Não,Não,Não,0,Não,Mensal,Débito Automático,7,12,,
Não,37,129,448.2,0.0,0.0,Não,Não,0.0,0,20,Sim,0,AL,Feminino,29,Sim,Não,Não,0,Sim,Anual,Cartão de Crédito,38,1403,,
Não,7,22,50.2,28.0,51.1,Sim,Sim,0.0,0,5,Sim,0,MS,Masculino,51,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,30,212,,
Não,59,258,646.8,0.0,0.0,Não,Não,0.0,0,7,Não,19,MS,Feminino,67,Não,Sim,Não,0,Não,2 Anos,Cartão de Crédito,25,1447,,
Não,18,97,236.5,0.0,0.0,Não,Não,0.0,0,17,Sim,0,HI,Feminino,33,Não,Não,Não,0,Não,Mensal,Débito Automático,37,668,,
Não,46,195,509.4,0.0,0.0,Não,Não,0.0,0,7,Sim,0,WV,Masculino,74,Não,Sim,Não,0,Sim,2 Anos,Cartão de Crédito,33,1525,,
Não,4,18,45.8,0.0,0.0,Não,Não,0.0,0,6,Sim,0,WV,Masculino,74,Não,Sim,Não,0,Não,Mensal,Débito Automático,40,166,,
Não,1,3,11.0,0.0,0.0,Não,Não,0.0,0,0,Não,0,NC,Feminino,53,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,13,13,,
Não,35,124,279.6,0.0,0.0,Não,Não,0.0,0,4,Não,14,NJ,Masculino,83,Não,Sim,Não,0,Não,Mensal,Cartão de Crédito,45,1571,,
Não,54,293,707.4,216.0,297.0,Sim,Sim,0.0,0,0,Não,0,AL,Feminino,72,Não,Sim,Não,0,Não,2 Anos,Cheque,8,445,,
Não,63,345,948.0,252.0,831.6,Sim,Sim,0.0,0,7,Sim,0,ID,Feminino,66,Não,Sim,Não,0,Não,2 Anos,Débito Automático,49,3083,,
Não,40,133,281.2,0.0,0.0,Não,Não,0.0,0,1,Sim,0,NH,Masculino,39,Não,Não,Não,0,Sim,Mensal,Débito Automático,26,1034,,
Não,50,348,704.6,0.0,0.0,Não,Não,0.0,0,10,Sim,0,MN,Masculino,29,Sim,Não,Não,0,Sim,Anual,Débito Automático,59,2961,,
Não,18,69,178.8,0.0,0.0,Não,Não,0.0,0,0,Não,0,MN,Masculino,65,Não,Sim,Não,0,Não,Mensal,Cartão de Crédito,10,186,,
Não,44,205,478.7,0.0,0.0,Não,Não,0.0,0,6,Sim,0,AL,Feminino,70,Não,Sim,Não,0,Sim,Mensal,Débito Automático,21,920,,
Não,17,209,260.0,0.0,0.0,Não,Não,0.0,0,6,Não,9,WV,Feminino,75,Não,Sim,Não,0,Não,Mensal,Débito Automático,43,753,,
Não,68,181,540.2,0.0,0.0,Não,Não,0.0,0,18,Sim,0,ME,Masculino,29,Sim,Não,Não,0,Sim,2 Anos,Cartão de Crédito,50,3374,,
Não,5,24,74.3,20.0,73.0,Sim,Sim,0.0,0,9,Sim,0,MA,Feminino,69,Não,Sim,Não,0,Não,Mensal,Débito Automático,32,150,,
Não,13,60,145.1,0.0,0.0,Não,Não,0.0,0,4,Sim,0,NC,Masculino,36,Não,Não,Não,0,Não,Mensal,Débito Automático,16,207,,
Não,53,156,425.6,0.0,0.0,Não,Não,0.0,0,43,Sim,0,NJ,Masculino,29,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,51,2715,,
Não,60,274,962.5,0.0,0.0,Não,Não,0.0,0,7,Sim,0,LA,Masculino,51,Não,Não,Não,0,Sim,2 Anos,Débito Automático,46,2744,,
Não,32,48,158.6,0.0,0.0,Não,Não,0.0,0,12,Sim,0,NV,Masculino,21,Sim,Não,Não,0,Não,Anual,Cartão de Crédito,15,474,,
Não,14,18,54.2,0.0,0.0,Não,Não,0.0,0,3,Sim,0,SC,Masculino,56,Não,Não,Não,0,Sim,Anual,Débito Automático,22,293,,
Não,42,153,379.4,0.0,0.0,Não,Não,0.0,0,0,Não,0,NY,Masculino,30,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,12,515,,
Não,24,153,385.2,0.0,0.0,Não,Não,0.0,0,0,Não,0,TN,Masculino,62,Não,Não,Não,0,Não,Anual,Débito Automático,9,212,,
Não,67,315,735.4,0.0,0.0,Não,Não,0.0,0,2,Não,26,CT,Masculino,59,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,48,3239,,
Não,64,380,1028.2,0.0,0.0,Não,Não,0.0,0,0,Não,0,MA,Masculino,54,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,10,632,,
Não,73,170,437.3,0.0,0.0,Não,Não,0.0,0,5,Sim,0,SD,Masculino,38,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,55,3974,,
Não,3,17,36.1,0.0,0.0,Não,Não,0.0,0,0,Não,0,MS,Masculino,27,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,12,33,,
Não,58,170,466.2,0.0,0.0,Não,Não,0.0,0,0,Não,0,MT,Masculino,42,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,15,879,,
Não,33,49,130.0,0.0,0.0,Não,Não,0.0,0,6,Sim,0,DE,Masculino,76,Não,Sim,Não,0,Não,Mensal,Débito Automático,53,1733,,
Não,53,117,264.8,0.0,0.0,Não,Não,0.0,0,3,Sim,0,MN,Masculino,78,Não,Sim,Não,0,Não,Mensal,Débito Automático,43,2291,,
Não,73,204,513.1,0.0,0.0,Não,Não,0.0,0,12,Sim,0,CA,Masculino,21,Sim,Não,Não,0,Não,2 Anos,Débito Automático,53,3873,,
Não,53,273,748.5,212.0,742.0,Sim,Sim,0.0,0,7,Não,19,NM,Masculino,71,Não,Sim,Não,0,Sim,Mensal,Cartão de Crédito,35,1864,,
Não,59,99,234.4,0.0,0.0,Não,Não,0.0,0,3,Sim,0,WY,Feminino,33,Não,Não,Não,0,Não,Anual,Débito Automático,35,2079,,
Não,54,181,430.4,0.0,0.0,Não,Não,0.0,0,5,Sim,0,CA,Masculino,50,Não,Não,Não,0,Não,2 Anos,Débito Automático,35,1903,,
Não,58,161,350.5,0.0,0.0,Não,Não,0.0,0,3,Sim,0,KS,Masculino,33,Não,Não,Não,0,Sim,2 Anos,Débito Automático,44,2574,,
Não,59,311,711.2,0.0,0.0,Não,Não,0.0,0,14,Sim,0,WY,Feminino,21,Sim,Não,Não,0,Sim,2 Anos,Cartão de Crédito,34,2035,,
Não,3,16,35.0,0.0,0.0,Não,Não,0.0,0,4,Sim,0,OK,Masculino,38,Não,Não,Não,0,Não,Mensal,Débito Automático,36,106,,
Não,69,360,1040.1,0.0,0.0,Não,Não,0.0,0,10,Sim,0,UT,Feminino,56,Não,Não,Não,0,Não,2 Anos,Débito Automático,34,2327,,
Não,57,210,514.7,0.0,0.0,Não,Não,0.0,0,6,Sim,0,MN,Feminino,56,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,20,1170,,
Não,58,229,577.3,0.0,0.0,Não,Não,0.0,0,3,Sim,0,NE,Feminino,63,Não,Não,Não,0,Não,2 Anos,Débito Automático,41,2387,,
Não,69,402,1101.4,0.0,0.0,Não,Não,0.0,0,5,Sim,0,OH,Masculino,70,Não,Sim,Não,0,Sim,Anual,Cheque,42,2879,,
Não,2,6,13.8,0.0,0.0,Não,Não,0.0,0,0,Não,0,NY,Feminino,59,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,10,24,,
Não,13,30,63.6,0.0,0.0,Não,Não,0.0,0,7,Não,43,CO,Feminino,62,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,22,278,,
Não,46,258,642.9,0.0,0.0,Não,Não,0.0,0,15,Sim,0,AK,Feminino,62,Não,Não,Não,0,Não,Anual,Débito Automático,47,2148,,
Não,26,231,341.3,0.0,0.0,Não,Não,0.0,0,6,Sim,0,SC,Feminino,36,Não,Não,Não,0,Sim,Anual,Débito Automático,22,580,,
Não,44,76,218.7,0.0,0.0,Não,Não,0.0,0,12,Sim,0,KS,Masculino,33,Não,Não,Não,0,Sim,2 Anos,Débito Automático,34,1485,,
Não,2,7,14.8,0.0,0.0,Não,Não,0.0,0,9,Sim,0,UT,Feminino,33,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,23,37,,
Não,22,78,259.4,0.0,0.0,Não,Não,0.0,0,0,Não,0,DC,Feminino,54,Não,Não,Não,0,Não,Anual,Débito Automático,12,250,,
Não,35,138,421.8,0.0,0.0,Não,Não,0.0,0,6,Não,12,OK,Feminino,57,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,20,696,,
Não,26,155,310.1,0.0,0.0,Não,Não,0.0,0,3,Sim,0,NE,Masculino,69,Não,Sim,Não,0,Sim,Anual,Débito Automático,41,1056,,
Não,57,209,625.2,0.0,0.0,Não,Não,0.0,0,13,Sim,0,SC,Masculino,44,Não,Não,Não,0,Não,Anual,Débito Automático,36,2034,,
Não,61,153,427.4,244.0,671.0,Sim,Sim,0.0,0,2,Sim,0,GA,Masculino,59,Não,Não,Não,0,Sim,2 Anos,Débito Automático,43,2625,,
Não,69,257,758.1,0.0,0.0,Não,Não,0.0,0,15,Não,19,UT,Feminino,54,Não,Não,Não,0,Sim,2 Anos,Débito Automático,59,4071,,
Não,6,25,62.3,24.0,69.0,Sim,Sim,0.0,0,0,Não,0,KY,Masculino,24,Sim,Não,Não,0,Não,Anual,Cartão de Crédito,8,44,,
Não,25,154,400.7,0.0,0.0,Não,Não,0.0,0,8,Sim,0,TX,Feminino,45,Não,Não,Não,0,Não,Mensal,Débito Automático,45,1137,,
Não,25,117,374.8,0.0,0.0,Não,Não,0.0,0,16,Sim,0,WY,Masculino,24,Sim,Não,Não,0,Não,Anual,Cartão de Crédito,25,613,,
