Etiqueta de rotatividade,Duracao da conta (em meses),Chamadas locais,Minutos Local,Chamadas internacionais,Minutos Internacional,Plano Internacional Ativo,Plano internacional,Tarifas internacionais extras,Chamadas de atendimento ao cliente,Media mensal de GB para download,Plano de Dados Ilimitado,Cobrancas extras de dados,Estado,Genero,Idade,Menos de 30,Idoso,Grupo,Numero de Clientes por Grupo,Protecao de Dispositivo & Online Backup,Tipo de Contrato,Modo de Pagamento,Cobranca Mensal,Total de Cobrancas,Categoria de Rotatividade,Motivo da Rotatividade
Nao,72,405,939.9,0.0,0.0,Nao,Nao,0.0,0,2,Sim,0,NH,Masculino,71,Nao,Sim,Nao,0,Sim,2 Anos,Debito Automatico,47,3385,,
Nao,60,244,659.3,0.0,0.0,Nao,Nao,0.0,0,7,Sim,0,LA,Feminino,33,Nao,Nao,Nao,0,Sim,2 Anos,Cartao de Credito,51,3078,,
Nao,37,102,296.6,0.0,0.0,Nao,Nao,0.0,0,2,Sim,0,ME,Masculino,41,Nao,Nao,Nao,0,Sim,Anual,Debito Automatico,31,1151,,
Nao,65,221,777.3,0.0,0.0,Nao,Nao,0.0,0,4,Sim,0,NM,Masculino,43,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,29,1851,,
Nao,60,399,846.2,0.0,0.0,Nao,Nao,0.0,0,3,Sim,0,CT,Feminino,53,Nao,Nao,Nao,0,Nao,2 Anos,Debito Automatico,58,3533,,
Nao,27,93,189.6,108.0,194.4,Sim,Sim,0.0,0,0,Nao,0,AR,Masculino,32,Nao,Nao,Nao,0,Nao,Anual,Cartao de Credito,11,297,,
Nao,24,101,244.6,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,ND,Masculino,31,Nao,Nao,Nao,0,Nao,2 Anos,Cartao de Credito,11,272,,
Nao,17,78,239.7,0.0,0.0,Nao,Nao,0.0,0,5,Sim,0,NH,Masculino,32,Nao,Nao,Nao,0,Sim,Anual,Debito Automatico,28,476,,
Nao,52,123,312.4,0.0,0.0,Nao,Nao,0.0,0,4,Sim,0,MI,Masculino,36,Nao,Nao,Nao,0,Sim,Mensal,Debito Automatico,42,2164,,
Nao,1,2,5.0,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,AR,Masculino,22,Sim,Nao,Nao,0,Nao,Mensal,Cartao de Credito,9,9,,
Nao,22,65,153.6,0.0,0.0,Nao,Nao,0.0,0,1,Sim,0,NH,Feminino,37,Nao,Nao,Nao,0,Nao,2 Anos,Cartao de Credito,15,326,,
Nao,64,292,967.4,0.0,0.0,Nao,Nao,0.0,0,37,Sim,0,TX,Feminino,23,Sim,Nao,Nao,0,Sim,Anual,Debito Automatico,45,2886,,
Nao,11,34,79.1,0.0,0.0,Nao,Nao,0.0,0,9,Sim,0,UT,Masculino,23,Sim,Nao,Nao,0,Sim,Mensal,Debito Automatico,21,238,,
Nao,73,111,293.4,0.0,0.0,Nao,Nao,0.0,0,3,Nao,91,DE,Masculino,32,Nao,Nao,Nao,0,Sim,2 Anos,Debito Automatico,25,1848,,
Nao,44,173,531.3,176.0,624.8,Sim,Sim,0.0,0,5,Sim,0,WA,Feminino,33,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,22,974,,
Nao,15,80,166.2,0.0,0.0,Nao,Nao,0.0,0,8,Sim,0,ID,Feminino,64,Nao,Nao,Nao,0,Sim,Anual,Cartao de Credito,25,383,,
Nao,64,81,254.7,0.0,0.0,Nao,Nao,0.0,0,4,Sim,0,SD,Masculino,73,Nao,Sim,Nao,0,Nao,Anual,Debito Automatico,24,1503,,
Nao,26,80,204.2,0.0,0.0,Nao,Nao,0.0,0,5,Sim,0,DE,Feminino,36,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,33,846,,
Nao,18,91,217.9,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,WA,Feminino,74,Nao,Sim,Nao,0,Nao,Anual,Debito Automatico,9,171,,
Nao,28,193,283.4,112.0,299.6,Sim,Sim,0.0,0,5,Sim,0,CT,Masculino,71,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,49,1375,,
Nao,54,100,215.3,0.0,0.0,Nao,Nao,0.0,0,9,Sim,0,MN,Feminino,69,Nao,Sim,Nao,0,Nao,Anual,Cartao de Credito,41,2184,,
Nao,1,5,16.0,0.0,0.0,Nao,Nao,0.0,0,10,Sim,0,PA,Masculino,48,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,15,15,,
Nao,27,123,268.2,0.0,0.0,Nao,Nao,0.0,0,5,Nao,33,WA,Feminino,34,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,37,981,,
Nao,32,157,446.7,0.0,0.0,Nao,Nao,0.0,0,2,Sim,0,DC,Feminino,59,Nao,Nao,Nao,0,Nao,Anual,Debito Automatico,28,883,,
Nao,25,152,349.2,0.0,0.0,Nao,Nao,0.0,0,4,Sim,0,WI,Masculino,58,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,19,465,,
Nao,71,119,353.5,284.0,695.8,Sim,Sim,0.0,0,7,Sim,0,OK,Masculino,84,Nao,Sim,Nao,0,Sim,2 Anos,Debito Automatico,20,1437,,
Nao,64,158,572.8,0.0,0.0,Nao,Nao,0.0,0,26,Nao,12,NC,Feminino,22,Sim,Nao,Nao,0,Nao,Anual,Debito Automatico,42,2652,,
Nao,21,77,188.4,84.0,266.7,Sim,Sim,0.0,0,0,Nao,0,UT,Masculino,35,Nao,Nao,Nao,0,Nao,Anual,Cartao de Credito,7,144,,
Nao,33,139,498.1,0.0,0.0,Nao,Nao,0.0,0,6,Sim,0,IN,Feminino,47,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,53,1774,,
Nao,57,348,919.1,0.0,0.0,Nao,Nao,0.0,0,9,Sim,0,ME,Feminino,60,Nao,Nao,Nao,0,Sim,Mensal,Debito Automatico,41,2339,,
Nao,10,31,85.9,0.0,0.0,Nao,Nao,0.0,0,7,Nao,24,OR,Masculino,52,Nao,Nao,Nao,0,Sim,Mensal,Debito Automatico,36,346,,
Nao,5,10,28.6,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,CT,Masculino,28,Sim,Nao,Nao,0,Nao,Mensal,Cartao de Credito,13,62,,
Nao,60,354,840.4,0.0,0.0,Nao,Nao,0.0,0,15,Sim,0,WI,Masculino,39,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,65,3923,,
Nao,16,50,110.0,0.0,0.0,Nao,Nao,0.0,0,4,Sim,0,DE,Masculino,51,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,43,680,,
Nao,4,20,37.8,16.0,47.6,Sim,Sim,0.0,0,1,Nao,5,MI,Feminino,57,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,15,58,,
Nao,34,178,548.4,0.0,0.0,Nao,Nao,0.0,0,2,Sim,0,WA,Feminino,30,Nao,Nao,Nao,0,Nao,Anual,Cartao de Credito,24,824,,
Nao,69,340,971.8,0.0,0.0,Nao,Nao,0.0,0,5,Sim,0,SD,Masculino,41,Nao,Nao,Nao,0,Sim,2 Anos,Cartao de Credito,42,2910,,
Nao,9,35,90.7,36.0,110.7,Sim,Sim,0.0,0,1,Sim,0,AK,Feminino,70,Nao,Sim,Nao,0,Sim,Mensal,Debito Automatico,56,509,,
Nao,21,31,84.9,0.0,0.0,Nao,Nao,0.0,0,8,Sim,0,MA,Feminino,32,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,21,441,,
Nao,2,16,30.4,8.0,22.6,Sim,Sim,0.0,0,0,Nao,0,AR,Feminino,42,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,10,20,,
Nao,72,185,577.4,0.0,0.0,Nao,Nao,0.0,0,13,Nao,34,KS,Masculino,48,Nao,Nao,Nao,0,Sim,2 Anos,Debito Automatico,48,3491,,
Nao,71,116,284.6,284.0,915.9,Sim,Sim,0.0,0,7,Sim,0,NC,Masculino,53,Nao,Nao,Nao,0,Sim,2 Anos,Cartao de Credito,47,3310,,
Nao,54,74,215.6,0.0,0.0,Nao,Nao,0.0,0,1,Sim,0,NJ,Feminino,66,Nao,Sim,Nao,0,Nao,Anual,Cartao de Credito,47,2515,,
Nao,68,297,955.2,0.0,0.0,Nao,Nao,0.0,0,5,Sim,0,OH,Feminino,61,Nao,Nao,Nao,0,Sim,2 Anos,Cartao de Credito,55,3769,,
Nao,21,104,257.2,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,NM,Feminino,48,Nao,Nao,Nao,0,Nao,Anual,Cartao de Credito,11,241,,
Nao,63,240,759.3,0.0,0.0,Nao,Nao,0.0,0,9,Sim,0,IL,Masculino,75,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,61,3851,,
Nao,74,181,444.5,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,AR,Feminino,40,Nao,Nao,Nao,0,Nao,2 Anos,Cartao de Credito,12,881,,
Nao,25,93,202.8,0.0,0.0,Nao,Nao,0.0,0,1,Sim,0,NC,Masculino,50,Nao,Nao,Nao,0,Nao,Anual,Cartao de Credito,35,881,,
Nao,15,34,74.6,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,VT,Masculino,27,Sim,Nao,Nao,0,Nao,Mensal,Debito Automatico,12,173,,
Nao,71,280,706.6,0.0,0.0,Nao,Nao,0.0,0,10,Sim,0,SD,Masculino,37,Nao,Nao,Nao,0,Sim,2 Anos,Debito Automatico,41,2890,,
Nao,69,355,890.8,0.0,0.0,Nao,Nao,0.0,0,35,Nao,22,DC,Masculino,25,Sim,Nao,Nao,0,Sim,Anual,Debito Automatico,40,2720,,
Nao,56,167,616.8,0.0,0.0,Nao,Nao,0.0,0,1,Sim,0,ID,Feminino,65,Nao,Sim,Nao,0,Sim,2 Anos,Cartao de Credito,42,2335,,
Nao,72,95,288.0,0.0,0.0,Nao,Nao,0.0,0,1,Sim,0,WA,Masculino,73,Nao,Sim,Nao,0,Sim,2 Anos,Cartao de Credito,69,4941,,
Nao,15,51,176.5,0.0,0.0,Nao,Nao,0.0,0,6,Sim,0,NH,Masculino,47,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,44,653,,
Nao,5,25,54.7,0.0,0.0,Nao,Nao,0.0,0,3,Sim,0,OK,Masculino,54,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,47,235,,
Nao,3,9,18.6,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,AR,Feminino,41,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,11,34,,
Nao,47,255,605.7,0.0,0.0,Nao,Nao,0.0,0,7,Sim,0,AZ,Feminino,33,Nao,Nao,Nao,0,Sim,Anual,Cartao de Credito,46,2147,,
Nao,25,213,331.4,0.0,0.0,Nao,Nao,0.0,0,16,Sim,0,KS,Masculino,19,Sim,Nao,Nao,0,Nao,Mensal,Cartao de Credito,30,769,,
Nao,12,54,130.0,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,OH,Feminino,67,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,8,91,,
Nao,62,479,871.6,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,MO,Feminino,29,Sim,Nao,Nao,0,Nao,Anual,Cartao de Credito,11,667,,
Nao,7,14,33.7,0.0,0.0,Nao,Nao,0.0,0,14,Sim,0,TN,Feminino,22,Sim,Nao,Nao,0,Nao,Anual,Cartao de Credito,59,397,,
Nao,73,115,291.5,0.0,0.0,Nao,Nao,0.0,0,7,Sim,0,CT,Feminino,69,Nao,Sim,Nao,0,Sim,2 Anos,Cartao de Credito,53,3880,,
Nao,15,23,61.9,0.0,0.0,Nao,Nao,0.0,0,4,Sim,0,ME,Masculino,72,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,33,517,,
Nao,25,65,151.8,0.0,0.0,Nao,Nao,0.0,0,2,Sim,0,MD,Masculino,48,Nao,Nao,Nao,0,Sim,Mensal,Cartao de Credito,36,923,,
Nao,27,125,318.7,0.0,0.0,Nao,Sim,0.0,0,0,Nao,0,LA,Masculino,60,Nao,Nao,Nao,0,Nao,Anual,Cartao de Credito,10,265,,
Nao,71,171,354.6,0.0,0.0,Nao,Sim,0.0,0,3,Sim,0,IL,Masculino,39,Nao,Nao,Nao,0,Nao,Anual,Cartao de Credito,21,1515,,
Nao,54,169,431.3,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,IN,Masculino,36,Nao,Nao,Nao,0,Nao,2 Anos,Cartao de Credito,11,612,,
Nao,24,138,385.2,0.0,0.0,Nao,Sim,0.0,0,14,Sim,0,VT,Masculino,30,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,40,973,,
Nao,3,23,51.3,0.0,0.0,Nao,Nao,0.0,0,4,Nao,17,NY,Feminino,77,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,31,99,,
Nao,59,134,411.6,0.0,0.0,Nao,Nao,0.0,0,1,Sim,0,LA,Masculino,49,Nao,Nao,Nao,0,Nao,Anual,Debito Automatico,47,2760,,
Nao,2,6,13.9,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,SC,Feminino,58,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,9,17,,
Nao,6,39,97.9,0.0,0.0,Nao,Sim,0.0,0,0,Nao,0,SD,Feminino,68,Nao,Sim,Nao,0,Nao,Mensal,Cartao de Credito,10,61,,
Nao,27,152,347.1,0.0,0.0,Nao,Nao,0.0,0,0,Sim,0,OK,Feminino,47,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,42,1135,,
Nao,37,86,222.9,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,WY,Masculino,36,Nao,Nao,Nao,0,Nao,2 Anos,Cartao de Credito,7,241,,
Nao,27,164,372.1,0.0,0.0,Nao,Sim,0.0,0,4,Sim,0,GA,Feminino,34,Nao,Nao,Nao,0,Sim,Mensal,Cartao de Credito,11,300,,
Nao,67,368,1003.0,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,MD,Feminino,68,Nao,Sim,Nao,0,Nao,2 Anos,Cartao de Credito,10,674,,
Nao,44,195,440.5,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,WV,Feminino,51,Nao,Nao,Nao,0,Nao,Anual,Debito Automatico,7,306,,
Nao,73,149,364.0,0.0,0.0,Nao,Nao,0.0,0,2,Nao,0,OH,Masculino,41,Nao,Nao,Nao,0,Sim,2 Anos,Cartao de Credito,48,3460,,
Nao,45,72,272.2,0.0,0.0,Nao,Nao,0.0,0,1,Sim,0,WV,Feminino,55,Nao,Nao,Nao,0,Nao,Anual,Cartao de Credito,20,917,,
Nao,1,4,12.0,0.0,0.0,Nao,Nao,0.0,0,1,Sim,0,RI,Feminino,44,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,36,36,,
Nao,37,261,593.4,0.0,0.0,Nao,Sim,0.0,0,2,Sim,0,CT,Feminino,50,Nao,Nao,Nao,0,Sim,Anual,Debito Automatico,39,1450,,
Nao,28,164,413.3,0.0,0.0,Nao,Nao,0.0,0,11,Sim,0,KS,Feminino,73,Nao,Sim,Nao,0,Sim,Mensal,Debito Automatico,39,1063,,
Nao,38,119,307.8,0.0,0.0,Nao,Nao,0.0,0,5,Nao,49,NJ,Feminino,24,Sim,Nao,Nao,0,Sim,Mensal,Debito Automatico,35,1342,,
Nao,36,206,466.5,144.0,309.6,Sim,Sim,0.0,0,2,Sim,0,OH,Feminino,75,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,48,1723,,
Nao,60,221,603.2,240.0,498.0,Sim,Sim,0.0,0,6,Sim,0,AL,Feminino,31,Nao,Nao,Nao,0,Nao,2 Anos,Cartao de Credito,55,3329,,
Nao,26,150,365.7,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,MA,Masculino,45,Nao,Nao,Nao,0,Nao,2 Anos,Cartao de Credito,7,189,,
Nao,2,6,13.6,8.0,18.2,Sim,Sim,0.0,0,8,Sim,0,MO,Feminino,71,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,16,32,,
Nao,7,23,58.9,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,LA,Masculino,58,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,9,66,,
Nao,36,73,177.6,144.0,475.2,Sim,Sim,0.0,0,2,Nao,38,WV,Feminino,53,Nao,Nao,Nao,0,Nao,Anual,Cartao de Credito,27,971,,
Nao,12,56,159.3,0.0,0.0,Nao,Nao,0.0,0,9,Sim,0,RI,Feminino,32,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,13,161,,
Nao,61,218,728.5,0.0,0.0,Nao,Nao,0.0,0,0,Sim,0,MT,Feminino,59,Nao,Nao,Nao,0,Nao,2 Anos,Debito Automatico,17,1032,,
Nao,70,111,279.5,0.0,0.0,Nao,Nao,0.0,0,4,Sim,0,ID,Masculino,50,Nao,Nao,Nao,0,Nao,2 Anos,Cartao de Credito,58,4041,,
Nao,44,161,393.7,0.0,0.0,Nao,Nao,0.0,0,2,Sim,0,VT,Masculino,61,Nao,Nao,Nao,0,Sim,Anual,Debito Automatico,22,970,,
Nao,44,218,618.9,0.0,0.0,Nao,Nao,0.0,0,6,Sim,0,TX,Feminino,41,Nao,Nao,Nao,0,Sim,Mensal,Cartao de Credito,21,950,,
Nao,71,260,989.7,0.0,0.0,Nao,Nao,0.0,0,6,Sim,0,FL,Masculino,57,Nao,Nao,Nao,0,Sim,2 Anos,Cartao de Credito,43,3031,,
Sim,2,11,22.1,0.0,0.0,Nao,Nao,0.0,0,7,Sim,0,NJ,Masculino,36,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,34,69,Concorrente,Concorrente fez oferta melhor
Sim,10,33,114.9,0.0,0.0,Nao,Nao,0.0,0,17,Sim,0,VA,Feminino,23,Sim,Nao,Nao,0,Sim,Mensal,Cartao de Credito,34,321,Concorrente,Concorrente fez oferta melhor
Sim,1,2,6.0,0.0,0.0,Nao,Nao,0.0,0,2,Nao,11,FL,Masculino,75,Nao,Sim,Nao,0,Sim,Mensal,Debito Automatico,15,15,Outro,Se Mudou
Sim,1,8,15.0,0.0,0.0,Nao,Nao,0.0,0,0,Nao,0,AZ,Masculino,32,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,11,11,Concorrente,Concorrente fez oferta melhor
Sim,1,7,15.0,264.0,811.8,Sim,Nao,162.4,0,15,Sim,0,MT,Masculino,29,Sim,Nao,Nao,0,Nao,Mensal,Debito Automatico,15,15,Concorrente,O concorrente tinha dispositivos melhores
Sim,17,114,236.5,24.0,73.8,Sim,Nao,18.5,0,14,Sim,0,HI,Feminino,20,Sim,Nao,Nao,0,Nao,Mensal,Cartao de Credito,24,398,Concorrente,O concorrente ofereceu velocidades de download mais altas
Sim,5,16,48.7,28.0,44.8,Sim,Nao,22.4,5,0,Nao,0,AZ,Masculino,29,Sim,Nao,Nao,0,Nao,Mensal,Cartao de Credito,8,41,Atitude,Atitude da pessoa de apoio
Sim,69,433,1107.2,16.0,54.0,Sim,Nao,27.0,5,9,Sim,0,IN,Masculino,26,Sim,Nao,Nao,0,Sim,2 Anos,Debito Automatico,41,2850,Concorrente,O concorrente tinha dispositivos melhores
Sim,26,63,153.9,0.0,0.0,Nao,Nao,426.2,1,24,Sim,0,CA,Feminino,27,Sim,Nao,Nao,0,Sim,Mensal,Cartao de Credito,29,741,Atitude,Atitude da pessoa de apoio
Sim,1,2,6.0,151.2,325.08,Sim,Nao,15.5,0,4,Sim,0,TX,Masculino,68,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,17,17,Insatisfacao,Confiabilidade da rede
Sim,2,8,18.3,252.0,522.9,Sim,Nao,75.8,5,1,Sim,0,AR,Masculino,44,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,16,29,Outro,Nao sei
Sim,8,19,63.4,0.0,0.0,Nao,Nao,84.8,1,9,Sim,0,MD,Feminino,51,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,45,358,Outro,Nao sei
Sim,1,6,14.0,0.0,0.0,Nao,Sim,0.0,0,5,Sim,0,UT,Masculino,67,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,29,29,Concorrente,O concorrente tinha dispositivos melhores
Sim,59,168,292.6,0.0,0.0,Nao,Nao,18.6,2,8,Sim,0,AZ,Masculino,70,Nao,Sim,Nao,0,Sim,Mensal,Debito Automatico,20,1148,Insatisfacao,Insatisfacao com o servico
Sim,53,264,632.6,151.2,498.96,Sim,Nao,22.3,0,15,Sim,0,OR,Feminino,26,Sim,Nao,Nao,0,Sim,Anual,Debito Automatico,54,2861,Concorrente,O concorrente tinha dispositivos melhores
Sim,1,6,14.0,0.0,0.0,Nao,Sim,0.0,3,14,Sim,0,WV,Feminino,52,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,19,19,Concorrente,O concorrente tinha dispositivos melhores
Sim,1,3,8.0,0.0,0.0,Nao,Nao,24.8,1,10,Sim,0,NM,Feminino,32,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,14,14,Insatisfacao,Insatisfacao com o produto
Sim,2,8,22.0,0.0,0.0,Nao,Nao,179.0,3,8,Sim,0,LA,Masculino,21,Sim,Nao,Nao,0,Nao,Mensal,Cartao de Credito,20,37,Outro,Nao sei
Sim,4,15,32.3,0.0,0.0,Nao,Nao,199.0,5,11,Sim,0,ME,Masculino,54,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,18,63,Concorrente,Concorrente fez oferta melhor
Sim,1,3,7.0,0.0,0.0,Nao,Nao,135.3,1,15,Sim,0,IA,Feminino,22,Sim,Nao,Nao,0,Nao,Mensal,Cartao de Credito,31,31,Insatisfacao,Pouca experiencia de suporte online
Sim,2,11,25.2,0.0,0.0,Nao,Nao,90.8,1,37,Sim,0,MN,Masculino,22,Sim,Nao,Nao,0,Nao,Mensal,Cartao de Credito,25,52,Preco,Preco muito alto
Sim,14,38,130.0,0.0,0.0,Nao,Nao,3.7,1,15,Sim,0,IN,Masculino,63,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,40,574,Concorrente,O concorrente tinha dispositivos melhores
Sim,1,2,7.0,0.0,0.0,Nao,Nao,45.9,1,5,Sim,0,AZ,Masculino,40,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,28,28,Atitude,Atitude da pessoa de apoio
Sim,2,3,8.4,0.0,0.0,Nao,Nao,13.0,0,11,Sim,0,NJ,Feminino,46,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,39,82,Insatisfacao,Confiabilidade da rede
Sim,1,3,8.0,0.0,0.0,Nao,Nao,94.3,3,3,Sim,0,MS,Masculino,82,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,19,19,Insatisfacao,Gama limitada de servicos
Sim,2,8,14.4,0.0,0.0,Nao,Sim,0.0,0,4,Sim,0,KS,Feminino,40,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,16,29,Preco,Falta de velocidade de download/upload acessível
Sim,3,5,12.9,25.2,77.49,Sim,Nao,13.8,2,9,Sim,0,MN,Masculino,71,Nao,Sim,Nao,0,Sim,Mensal,Debito Automatico,25,81,Preco,Tarifas de longa distância
Sim,13,85,191.4,29.4,47.04,Sim,Nao,16.5,4,4,Nao,6,IL,Masculino,66,Nao,Sim,Nao,0,Sim,Mensal,Debito Automatico,44,560,Concorrente,O concorrente tinha dispositivos melhores
Sim,57,299,511.4,28812.0,46.0992,Sim,Nao,16.1,4,0,Nao,0,MO,Masculino,55,Nao,Nao,Nao,0,Nao,2 Anos,Cartao de Credito,11,633,Preco,Preco muito alto
Sim,16,85,224.0,0.0,0.0,Nao,Nao,29.8,3,5,Sim,0,PA,Feminino,66,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,50,805,Concorrente,O concorrente tinha dispositivos melhores
Sim,1,3,9.0,0.0,0.0,Nao,Nao,14.6,1,7,Sim,0,AL,Masculino,64,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,12,12,Insatisfacao,Insatisfacao com o servico
Sim,1,4,11.0,264.6,549045.0,Sim,Nao,52.1,0,21,Sim,0,PA,Masculino,29,Sim,Nao,Nao,0,Nao,Mensal,Cartao de Credito,35,35,Atitude,Atitude da pessoa de apoio
Sim,5,12,28.2,0.0,0.0,Nao,Nao,21.0,0,8,Sim,0,WA,Masculino,55,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,38,180,Insatisfacao,Confiabilidade da rede
Sim,54,286,856.7,0.0,0.0,Nao,Sim,0.0,4,10,Sim,0,HI,Feminino,20,Sim,Nao,Nao,0,Sim,Mensal,Debito Automatico,62,3315,Outro,Nao sei
Sim,19,114,299.3,0.0,0.0,Nao,Nao,8.0,1,9,Sim,0,DE,Masculino,56,Nao,Nao,Nao,0,Sim,Mensal,Cartao de Credito,54,1002,Outro,Nao sei
Sim,1,4,14.0,158.76,523908.0,Sim,Nao,313.3,4,6,Nao,6,KS,Masculino,40,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,31,31,Outro,Nao sei
Sim,8,36,114.0,0.0,0.0,Nao,Nao,42.7,0,1,Sim,0,AL,Masculino,70,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,37,303,Insatisfacao,Pouca experiencia de suporte online
Sim,10,23,77.7,0.0,0.0,Nao,Nao,104.5,5,3,Sim,0,OK,Masculino,33,Nao,Nao,Nao,0,Nao,Mensal,Cartao de Credito,27,260,Concorrente,Concorrente fez oferta melhor
Sim,23,117,337.6,0.0,0.0,Nao,Nao,213.1,3,4,Sim,0,CT,Masculino,74,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,50,1126,Concorrente,Concorrente fez oferta melhor
Sim,1,4,11.0,0.0,0.0,Nao,Nao,187.0,2,13,Sim,0,MN,Feminino,21,Sim,Nao,Nao,0,Nao,Mensal,Cartao de Credito,26,26,Concorrente,Concorrente fez oferta melhor
Sim,4,20,45.6,0.0,0.0,Nao,Nao,76.3,5,1,Sim,0,FL,Feminino,79,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,53,222,Concorrente,Concorrente fez oferta melhor
Sim,31,146,399.8,0.0,0.0,Nao,Nao,13.5,4,5,Sim,0,VT,Masculino,73,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,48,1478,Atitude,Atitude da pessoa de apoio
Sim,5,26,67.0,0.0,0.0,Nao,Nao,3.1,5,10,Nao,17,ID,Masculino,33,Nao,Nao,Nao,0,Nao,Mensal,Debito Automatico,40,208,Concorrente,Concorrente fez oferta melhor
Sim,38,204,533.3,0.0,0.0,Nao,Nao,38.5,1,10,Sim,0,RI,Feminino,53,Nao,Nao,Nao,0,Nao,Anual,Cartao de Credito,35,1333,Outro,Nao sei
Sim,24,110,311.4,0.0,0.0,Nao,Nao,20.5,5,2,Sim,0,ID,Masculino,82,Nao,Sim,Nao,0,Sim,Mensal,Debito Automatico,43,1033,Concorrente,Concorrente fez oferta melhor
Sim,53,90,316.6,0.0,0.0,Nao,Nao,49.5,0,1,Sim,0,MA,Feminino,67,Nao,Sim,Nao,0,Nao,Anual,Debito Automatico,51,2702,Concorrente,Concorrente fez oferta melhor
Sim,2,3,7.9,0.0,0.0,Nao,Nao,0.0,3,3,Sim,0,GA,Feminino,79,Nao,Sim,Nao,0,Nao,Mensal,Debito Automatico,38,75,Outro,Nao sei
Sim,7,35,103.8,26.46,81.3645,Sim,Nao,8.7,3,13,Sim,0,DE,Feminino,29,Sim,Nao,Nao,0,Nao,Mensal,Debito Automatico,45,310,Concorrente,Concorrente fez oferta melhor
